,text,verdict
1558,god put rainbow white hous,true
1559,whiteliberalproverb n gger vote democrat next two hundr year lbj founder modern welfar state,false
1560,book written say trump say lazi trait black,false
1561,vatican offici say sen regret pope franci met kim davi,true
1562,latest starv refuge syria guy look like friggin soldier,false
1563,florida man sip bud light walk street shirt shoe say lost pant underwear beach,false
1564,trump dem fail betray africanamerican commun trump lazi trait black realli,false
1565,nsw polic confirm hostag emerg sydneysieg negoti might take bit time,true
1566,network tunnel stone age howev one know could construct time,false
1567,uber say hike price sydney encourag driver come onlin pick passeng sydneysieg,true
1568,lurk underneath crispi crust kfc custom claim got fri rat,false
1569,least dead shoot hq charliehebdo pari polic sourc,true
1570,caitlyn jenner pose nude sport illustr cover noth say sexi like year old chick ball,false
1571,white hous glow pride ap photo,true
1572,peopl china ride escal horrif accid,false
1573,charliehebdo dead includ polic pari shoot photo martinbureau afp,true
1574,hillari clinton victoria woodhul pro life feminist ran nomin presid,false
1575,donald trump msnbc form punish woman abort,false
1576,anonym opkkk hood come begin unit state senat mayor hoodsoff,false
1577,jindal demand info refuge enter new orlean,false
1578,poll hillaryclinton lead berniesand shrink edg gop vanish,false
1579,donald trump goe full anti woman punish woman abort,false
1580,ca grand dragon endors hillari clinton behalf kkk trump,false
1581,cnn orc poll clinton best st dem debat sander significantli increas support past month,false
1582,well done scotland p carrier bag charg yr old today cut usag le bag good caus,false
1583,target believ men pee girl stock taken huge hit good keep boycot target,false
1584,adolf hitler v donald trump,false
1585,cnn orc poll donald trump competit gener elect via jennagiesta,false
1586,poll hillaryclinton trail berniesand new hampshir even without vp race,false
1587,bulgaria find fake passport hidden muslim refuge head germani passport terrorist,false
1588,isra tv isra woman speak nephew mother month old babi held hostag supermarket pari jesuisjuif,true
1589,presssec realdonaldtrump muslim comment disqualifi presid,false
1590,ohio polic say offic serv sandwich contain glass shard restaur,false
1591,ny ag investig clinton campaign credit card fraud elderli donor,false
1592,el chapo put million bounti donald trump dead aliv,false
1593,break news shot fire parliament hill follow develop stori,true
1594,canadian teen find lost mayan citi,false
1595,bachmann slam classless obama skip nanci reagan funer,false
1596,happi minimum wage labor day mcdonald,false
1597,first femal candid presid hillaryclinton victoria woodhul nhpolit tcot,false
1598,charli hebdo shoot latest dead gunman still larg,true
1599,boycott target transgend lgbtq tcot bathroombil pjnet,false
1600,steve job biolog father syrian immigr,false
1601,holi shit rupert murdoch kill nation geograph,false
1602,ben carson happen black slaveri pro life abort today,false
1603,break whitehous celebr u tonight lit rainbow color lovewin,true
1604,rememb man kill four marin chattanooga refuge,false
1605,steve job adopt biolog father abdulfattah jandali syrian muslim,false
1606,american famili associ get sign petit boycot target transgend bathroom polici,false
1607,cop bought burger king dylann roof follow arrest,false
1608,black men legitim reason run polic massachusett suprem court,false
1609,steve job adopt biolog father abdulfattah jandali syrian muslim,false
1610,ann frank refuge deni entranc unit state syrianrefuge,true
1611,new cnn wmur nh democrat poll berni sander hillari clinton joe biden martin malley sept voter,false
1612,black men may run polic massachusett high court say,false
1613,central sydney shut polic amid ongo hostag situat,true
1614,univers ottawa five minut walk hill lockdown,true
1615,hey cnnpolit cnn poll go apparantli lot peopl like berniesand report,false
1616,apolog alreadi seen crow ride bald eagl today imag phoo chan stori,true
1617,peopl china ride escal horrif accid,false
1618,dh employe terrorist watch list via kredo,false
1619,sylvest stallon broke script rocki accept sold dog bought back,false
1620,clinton campaign made payment hard drive destruct compani destruct hard drive hillaryclinton,false
1621,break news new york time report canadian soldier shot die injuri heartbreak cdnpoli ableg,true
1622,good news target stock plummet lbgtq bathroombil tcot pjnet rednationris,false
1623,gop candid lawmak return donat made leader racist group cite dylann roof manifesto,false
1624,fda confisc sever thousand chicken kfc farm mutat worsen,false
1625,alert fall new facebook scam,false
1626,surpris number vegetarian secretli eat meat,false
1627,polic seem relax suggest hostag gunman longer threat sydneysieg,true
1628,isi medium account post pictur claim michael zehaf bibeau dead ottawashoot suspect canada,true
1629,lazi trait black trump accord former presid trump plaza hotel casino vitico,false
1630,live updat sieg sydney cafe,true
1631,marilyn monro jame dean smoke new york citi,false
1632,sever peopl held hostag sydney cafe australian tv show peopl hand window,true
1633,myth zouheir hero muslim secur guard pari via bbctrend,false
1634,color celebr new chapter histori american civil right lovewin,true
1635,sydney hostag taker man moni origin iran self style sheikh accus sexual assault woman develop,true
1636,desper ted cruz claim plan parenthood shooter transgend lefti base rumor read,false
1637,obama hour light white hous rainbow color gay marriag day lower flag dead marin,true
1638,dear hillaryclinton st woman presidenti candid victoria woodhul look realdonaldtrump,false
1639,refus pay p bag charg backfir,false
1640,video clueless hillari clinton call american respect empath isi,false
1641,mp credit sergeant arm save live parliament hill shoot,true
1642,best thing p plastic bag charg cupboard next sink worth,false
1643,dh employe terror watch list h penguinsfan,false
1644,must address polit margin institut racism affect peopl color read plan,false
1645,boycott target tran bathroom polici,false
1646,opkkk anonym reveal ident ku klux klan member,false
1647,afa rio target transgend bathroom polici push left deconstruct famili via breitbartnew,false
1648,dramat video via josh wingrov shot fire insid parliament build ottawa shoot,true
1649,report caitlyn jenner pose nude sport illustr,false
1650,transluc butterfli beauti,false
1651,pope franci meet endors kim davi vatican say,true
1652,dna confirm hakeem empir jay z biolog son read detail,false
1653,polic convoy helicopt rush scene detain charli hebdo massacr suspect,true
1654,woman hospit confus hair mouss builder foam,false
1655,tweet realdonaldtrump orlando shoot,false
1656,seem berniesand back nevada let clarkcountynv dem rig sensand feelthebern,false
1657,peopl blame massacr orlando nra newsflash orlando shooter nra member regist democrat,false
1658,see peopl come firedoor near lindt cafe wait polic peopl hard see sydneysieg,true
1659,famili schwarzenegg last act governor stole justic dead son,false
1660,openli gay man said partner met pope franci day kim davi,true
1661,soldier die today ottawa war memori name cpl nathan cirillo rip ottawastrong,true
1662,whole food sell asparagu water sign end time near,true
1663,increasingli compar hitler bother trump,false
1664,canadian soldier kill today ottawa shoot cpl nathan cirillo famili sourc told cnn live blog,true
1665,peopl china ride escal horrif accid,false
1666,break live coverag hostag situat unfold sydney martin place,true
1667,break polic confirm sydneysieg news,true
1668,studi conclud clinton camp statist basi back claim latino vote nv,false
1669,warn syrian refuge hv arriv neworlean r stay fund r well invest one way ticket,false
1670,letter trump voter top strategist turn defector know real believ,false
1671,steve job adopt biolog father abdulfattah jandali syrian muslim,false
1672,white hous shine rainbow color light honor scotu gay marriag decis lovewin,true
1673,offici berniesand actual nevada today came factor enthusiasm organ,false
1674,iron time today first load syrian refuge arriv new orlean,false
1675,solo cup red decad starbuck take shot christma solo shot first,false
1676,colombu ohio polic offic serv sandwich shard glass,false
1677,surpris target stock drop sinc transgend bathroom polici,false
1678,break news pope franci encount kim davi endors view vatican say,true
1679,target backlash transgend bathroom polici hit boil point boycotttarget,false
1680,open letter trump voter top strategist turn defector amaz first person account via xojanedotcom,false
1681,open letter realdonaldtrump top strategist turn defector,false
1682,accur predict decad jump adventur backtothefutur,false
1683,obama skip nanci reagan funer scalia time attend sxsw,false
1684,vote donald trump vote adolf hitler,false
1685,actor jame earl jone dead,false
1686,america first muslim femal judg carolyn walker diallo,true
1687,sever hostag freed jewish supermarket pari photo thoma samson afp,true
1688,target stock plung earli day americanfamassc boycott,false
1689,shoot canadian parliament come day isi inspir radic drove canadian soldier also report shoot war memori,true
1690,hostag sydney cafe made hold islam flag,true
1691,watch video show gunfir insid canada parliament ottawa,true
1692,transluc butterfli,false
1693,confirm shooter shot dead parliament hill suspect cbcott ottnew,true
1694,break updat canadian soldier injur parliament hill shoot die ottawa,true
1695,presssec realdonaldtrump comment disqualifi presid via talkopan,false
1696,shooter orlando muslim b regist democrat voter c isi homophob e readi hillari,false
1697,kiss island greenland,false
1698,ohio polic offic hospit eat shard glass sandwich columbu restaur blackliesmatt,false
1699,obama skip nanci reagan funer music film festiv austin tx via waynedupreeshow,false
1700,trump campaign strategist quit wrote amaz open letter,false
1701,break report two custom employe escap sydneysieg,true
1702,back futur predict came true,false
1703,new analysi wcvi sander latino vote nevada,false
1704,starv beast destroy civilsocieti target stock sink billion,false
1705,real life fallen angel fall sky london,false
1706,dh employe terrorist watch list,false
1707,correct predict back futur ii,false
1708,break rick hugh cbc hamilton soldier shot ottawa wednesday morn reservist serv hamilton,true
1709,whole food asparagu water water three stalk asparagu,true
1710,dad love famili much got eye enlarg surgeri could look,false
1711,judi carn sock girl laugh die,true
1712,doubl rainbow white hous,true
1713,colorado mcdonald offer first marijuana friendli smoke section restaur,false
1714,jindal protest send syrian refuge new orlean,false
1715,lazi trait black book quot trump say,false
1716,men pakistan secur forc told report stop probe tashfeenmalik background face arrest,false
1717,obama skip nanci reagan funer attend entertain festiv instead,false
1718,nhl cancel tonight game ottawa toronto due today shoot senat host mapl leaf,true
1719,french polic said kouachi cherif kouachi want pari terror attack,true
1720,afp suspect charliehebdo gunman kill,true
1721,trump top strategist stephani cegielski quit campaign wrote open letter trump support,false
1722,donald trump goe louisiana flood site spend minut hand play doh leav whereshillari,false
1723,back futur predict actual came true,false
1724,kim davi anger eye tiger creator use song prison releas,false
1725,ever wonder mass shoot ever happen obama via rebootliberti,false
1726,break hostag held insid sydney cafe islam flag held,true
1727,newsflash orlando shooter muslim democrat republican christian gayprid,false
1728,great scott backtothefutur almost nail predict hplab make,false
